Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003738,Male,Yes,0,Not Graduate,No,7626,1539,138,240,1,Semiurban,Y
LP003739,Male,Yes,1,Graduate,Yes,2863,64,109,120,1,Rural,Y
LP003740,Female,Yes,1,Not Graduate,Yes,7564,184,169,240,1,Rural,Y
LP003741,Female,No,3+,Graduate,Yes,5499,1781,160,180,1,Urban,Y
LP003742,Male,No,0,Graduate,Yes,1701,-632,157,240,0,Urban,N
LP003743,Female,No,2,Graduate,Yes,5235,2512,144,180,1,Semiurban,Y
LP003744,Female,Yes,1,Graduate,No,299,1341,138,360,1,Semiurban,Y
LP003745,Female,Yes,3+,Not Graduate,No,5751,4743,259,180,1,Urban,Y
LP003746,Female,No,2,Graduate,No,6270,3807,199,180,1,Rural,Y
LP003747,Female,Yes,0,Graduate,No,3315,1318,176,360,0,Urban,N
LP003748,Male,Yes,3+,Not Graduate,No,4747,1393,145,240,1,Semiurban,Y
LP003749,Male,Yes,1,Graduate,No,8408,2495,190,180,0,Semiurban,N
LP003750,Male,Yes,2,Graduate,No,3488,3203,165,240,1,Urban,Y
LP003751,Female,No,1,Graduate,Yes,2382,-138,141,360,1,Urban,Y
LP003752,Female,Yes,0,Not Graduate,Yes,7463,-286,124,120,1,Urban,Y
LP003753,Male,Yes,2,Graduate,No,8425,877,135,240,1,Semiurban,Y
LP003754,Female,Yes,0,Not Graduate,No,4507,2082,-18,240,1,Rural,Y
LP003755,Male,Yes,0,Graduate,Yes,6522,1996,150,120,1,Urban,Y
LP003756,Male,No,3+,Graduate,Yes,7182,2569,115,120,1,Semiurban,Y
LP003757,Male,No,1,Not Graduate,Yes,3015,300,219,360,1,Semiurban,Y
LP003758,Female,Yes,2,Graduate,Yes,3529,-816,140,240,0,Semiurban,N
LP003759,Female,Yes,0,Graduate,No,6961,2358,80,240,1,Urban,Y
LP003760,Male,Yes,0,Not Graduate,Yes,7870,671,137,360,1,Urban,Y
LP003761,Male,Yes,2,Not Graduate,No,5625,-518,87,240,1,Rural,Y
LP003762,Male,Yes,0,Not Graduate,No,2740,1645,163,180,1,Semiurban,Y
LP003763,Male,Yes,3+,Not Graduate,No,8474,2293,154,180,1,Urban,Y
LP003764,Female,No,3+,Not Graduate,Yes,3438,1377,187,180,0,Semiurban,N
LP003765,Female,Yes,3+,Graduate,Yes,3829,1042,100,240,0,Semiurban,N
LP003766,Male,No,3+,Not Graduate,No,5184,1340,141,180,1,Rural,Y
LP003767,Male,No,0,Graduate,No,7608,1129,71,180,0,Urban,N
LP003768,Female,Yes,2,Graduate,No,6207,151,175,360,1,Urban,Y
LP003769,Female,No,2,Graduate,Yes,5329,785,165,360,1,Semiurban,Y
LP003770,Male,No,2,Not Graduate,No,5426,2021,164,120,1,Semiurban,Y
LP003771,Male,No,2,Not Graduate,Yes,4587,1821,140,120,1,Rural,Y
LP003772,Male,No,1,Graduate,No,5616,1668,160,120,1,Rural,Y
LP003773,Female,No,2,Not Graduate,No,-559,504,220,120,1,Rural,N
LP003774,Female,No,1,Not Graduate,No,3906,1318,125,360,1,Rural,Y
LP003775,Female,Yes,1,Not Graduate,Yes,4982,-677,146,360,1,Rural,Y
LP003776,Male,No,3+,Not Graduate,Yes,2197,1678,85,360,1,Rural,Y
LP003777,Male,No,1,Graduate,No,5272,2928,96,180,0,Semiurban,N
LP003778,Female,No,0,Graduate,Yes,4091,25,144,180,1,Rural,Y
LP003779,Female,Yes,1,Not Graduate,No,8010,914,195,120,1,Semiurban,Y
LP003780,Male,No,3+,Graduate,Yes,7646,1829,127,180,1,Semiurban,Y
LP003781,Female,Yes,1,Not Graduate,Yes,3568,2752,128,240,1,Urban,Y
LP003782,Female,No,0,Not Graduate,Yes,4198,1051,119,360,1,Semiurban,Y
LP003783,Male,Yes,0,Graduate,No,4352,807,113,120,1,Semiurban,Y
LP003784,Female,Yes,0,Graduate,Yes,3596,-468,154,120,1,Rural,Y
LP003785,Male,No,3+,Graduate,Yes,4890,1603,65,240,1,Semiurban,Y
LP003786,Male,No,3+,Not Graduate,No,2983,3542,204,180,1,Rural,Y
LP003787,Male,Yes,2,Graduate,No,2238,1777,106,120,1,Rural,Y
LP003788,Male,No,3+,Not Graduate,No,5745,1477,176,180,1,Rural,Y
LP003789,Male,Yes,0,Graduate,No,5759,1822,76,180,1,Urban,Y
LP003790,Male,Yes,0,Graduate,Yes,2891,1488,173,240,0,Rural,N
LP003791,Male,Yes,3+,Not Graduate,Yes,6290,686,173,120,1,Semiurban,Y
LP003792,Female,Yes,1,Not Graduate,Yes,3236,2323,159,180,0,Rural,N
LP003793,Male,Yes,3+,Not Graduate,Yes,5006,1725,90,180,1,Rural,Y
LP003794,Male,No,3+,Not Graduate,Yes,6140,1517,152,240,0,Rural,N
LP003795,Female,Yes,0,Not Graduate,No,4432,524,80,240,1,Urban,Y
LP003796,Female,Yes,2,Not Graduate,Yes,5409,2803,127,180,1,Semiurban,Y
LP003797,Female,No,0,Not Graduate,Yes,3467,2164,191,240,0,Urban,N
LP003798,Male,Yes,2,Not Graduate,Yes,4107,947,179,180,1,Semiurban,Y
LP003799,Female,No,0,Graduate,No,4088,2501,140,120,1,Urban,Y
LP003800,Male,No,3+,Not Graduate,No,3006,1002,91,360,1,Semiurban,Y
LP003801,Male,No,0,Not Graduate,Yes,4146,717,172,240,1,Urban,Y
LP003802,Male,Yes,0,Graduate,No,1402,740,140,360,0,Rural,N
LP003803,Male,Yes,0,Not Graduate,No,3517,-271,23,180,1,Urban,Y
LP003804,Female,Yes,3+,Graduate,No,3930,1971,179,180,1,Urban,Y
LP003805,Female,No,3+,Graduate,No,3987,-331,138,180,1,Rural,Y
LP003806,Male,Yes,3+,Not Graduate,No,4017,271,200,360,1,Rural,Y
LP003807,Male,No,3+,Graduate,No,4376,-575,85,180,1,Semiurban,Y
LP003808,Male,Yes,2,Not Graduate,No,5458,1413,-18,240,1,Semiurban,Y
LP003809,Female,No,2,Graduate,Yes,6249,1349,153,120,1,Semiurban,Y
LP003810,Male,Yes,1,Graduate,Yes,3200,1173,154,120,1,Urban,Y
LP003811,Male,Yes,3+,Graduate,No,2093,457,55,240,0,Semiurban,N
LP003812,Female,Yes,2,Not Graduate,Yes,2415,327,91,120,1,Urban,Y
LP003813,Female,No,0,Not Graduate,Yes,3525,1964,277,360,1,Urban,Y
LP003814,Male,No,3+,Graduate,No,3796,949,124,180,1,Semiurban,Y
LP003815,Female,Yes,1,Graduate,Yes,2960,1816,176,180,1,Semiurban,Y
LP003816,Female,Yes,1,Not Graduate,No,1907,614,107,180,1,Urban,Y
LP003817,Male,No,1,Not Graduate,No,3587,1681,35,360,0,Rural,N
LP003818,Female,No,0,Graduate,No,4862,2803,131,360,1,Rural,Y
LP003819,Male,No,2,Graduate,Yes,5690,2086,126,360,0,Urban,N
LP003820,Female,Yes,0,Not Graduate,Yes,3385,1087,120,240,1,Semiurban,Y
LP003821,Male,No,3+,Not Graduate,Yes,3674,1757,134,360,1,Urban,Y
LP003822,Male,Yes,1,Not Graduate,Yes,2646,1259,153,120,1,Urban,Y
LP003823,Male,No,0,Not Graduate,No,4437,1507,132,240,1,Semiurban,Y
LP003824,Female,Yes,0,Not Graduate,No,2803,1174,76,240,1,Rural,Y
LP003825,Male,No,2,Graduate,Yes,5646,1335,164,240,0,Urban,N
LP003826,Female,No,2,Not Graduate,No,928,1712,42,360,1,Rural,Y
LP003827,Male,No,1,Graduate,No,3780,506,37,240,0,Rural,N
LP003828,Male,No,0,Not Graduate,Yes,5102,484,176,360,1,Semiurban,Y
LP003829,Female,No,0,Graduate,No,4867,111,165,360,1,Urban,Y
LP003830,Male,Yes,2,Not Graduate,Yes,9886,-100,137,240,1,Urban,Y
LP003831,Male,No,0,Not Graduate,No,5199,282,70,180,1,Rural,Y
LP003832,Female,No,0,Graduate,Yes,2491,1659,104,180,0,Rural,N
LP003833,Male,No,0,Graduate,No,4309,607,126,240,1,Semiurban,Y
LP003834,Male,Yes,2,Not Graduate,No,947,2013,60,180,1,Rural,Y
LP003835,Male,No,1,Not Graduate,Yes,4338,1534,103,120,1,Semiurban,Y
LP003836,Male,Yes,3+,Not Graduate,Yes,2833,-468,172,120,1,Urban,Y
LP003837,Female,No,1,Not Graduate,Yes,6330,2154,211,360,1,Semiurban,Y
LP003838,Female,No,3+,Not Graduate,Yes,3400,2310,119,180,1,Rural,Y
LP003839,Male,Yes,0,Graduate,No,4266,506,177,120,1,Urban,Y
LP003840,Female,No,1,Graduate,No,3228,1920,44,240,1,Semiurban,Y
LP003841,Male,Yes,3+,Not Graduate,Yes,7977,643,172,180,1,Urban,Y
LP003842,Female,Yes,2,Graduate,No,3857,1597,99,120,1,Semiurban,Y
LP003843,Male,No,2,Graduate,Yes,8165,235,155,120,1,Rural,Y
LP003844,Male,Yes,1,Graduate,Yes,6128,-293,127,240,1,Rural,Y
LP003845,Male,No,1,Not Graduate,No,5464,1117,206,360,1,Urban,Y
LP003846,Male,No,0,Graduate,No,5237,1376,96,240,1,Urban,Y
LP003847,Male,Yes,1,Not Graduate,Yes,5287,1102,171,360,1,Urban,Y
LP003848,Male,Yes,0,Graduate,Yes,644,315,126,120,1,Semiurban,Y
LP003849,Female,Yes,0,Not Graduate,Yes,3942,1100,132,360,1,Rural,Y
LP003850,Male,Yes,2,Graduate,No,6190,1769,130,120,1,Urban,Y
LP003851,Female,No,2,Not Graduate,No,4402,1455,97,120,1,Urban,Y
LP003852,Male,No,3+,Not Graduate,No,1689,1682,139,180,0,Urban,N
LP003853,Female,Yes,2,Graduate,No,4395,829,136,360,1,Semiurban,Y
LP003854,Female,No,2,Not Graduate,Yes,7908,2671,152,360,1,Urban,Y
LP003855,Female,No,1,Not Graduate,Yes,6993,323,144,360,1,Urban,Y
LP003856,Male,No,2,Not Graduate,Yes,4375,1987,179,240,1,Semiurban,Y
LP003857,Male,No,3+,Not Graduate,Yes,6402,2681,186,180,1,Semiurban,Y
LP003858,Female,Yes,1,Not Graduate,Yes,3766,1980,87,180,1,Urban,Y
LP003859,Male,Yes,3+,Not Graduate,Yes,1092,1297,183,180,1,Urban,Y
LP003860,Female,No,2,Not Graduate,No,2651,971,80,240,1,Semiurban,Y
LP003861,Male,Yes,3+,Not Graduate,No,7625,2536,169,360,1,Rural,Y
LP003862,Female,Yes,1,Graduate,Yes,3952,77,170,360,1,Semiurban,Y
LP003863,Female,Yes,0,Graduate,Yes,4013,529,44,360,1,Rural,Y
LP003864,Male,No,3+,Not Graduate,No,3900,1102,144,180,1,Urban,Y
LP003865,Female,No,3+,Not Graduate,No,8308,2737,116,180,1,Urban,Y
LP003866,Male,No,1,Graduate,No,7751,1879,102,120,1,Rural,Y
LP003867,Female,Yes,1,Graduate,No,8937,531,207,240,0,Semiurban,N
LP003868,Female,No,3+,Graduate,Yes,4181,1189,107,240,1,Urban,Y
LP003869,Male,No,2,Not Graduate,Yes,5091,885,99,180,1,Rural,Y
LP003870,Male,Yes,3+,Graduate,Yes,1466,790,143,120,1,Semiurban,Y
LP003871,Male,No,1,Not Graduate,Yes,7453,2478,174,360,0,Rural,N
LP003872,Female,No,0,Not Graduate,Yes,2164,128,132,180,1,Semiurban,Y
LP003873,Male,Yes,0,Graduate,No,4933,3108,198,240,1,Semiurban,Y
LP003874,Female,Yes,2,Not Graduate,Yes,2305,2328,166,240,1,Semiurban,Y
LP003875,Female,Yes,3+,Not Graduate,No,3322,2590,31,240,1,Semiurban,Y
LP003876,Male,No,0,Not Graduate,Yes,2825,1037,113,360,0,Rural,N
LP003877,Male,No,3+,Not Graduate,Yes,3284,1350,111,240,1,Rural,Y
LP003878,Female,No,1,Graduate,Yes,3421,66,163,360,1,Rural,Y
LP003879,Female,Yes,0,Graduate,Yes,3403,975,8,360,0,Rural,N
LP003880,Male,Yes,2,Not Graduate,Yes,6166,1993,267,360,1,Rural,Y
LP003881,Male,No,1,Not Graduate,No,2290,2796,166,180,1,Semiurban,Y
LP003882,Male,No,2,Graduate,No,4941,392,147,360,1,Urban,Y
LP003883,Male,Yes,1,Not Graduate,No,6935,1134,199,120,1,Urban,Y
LP003884,Male,Yes,0,Graduate,Yes,3473,1348,257,240,1,Rural,Y
LP003885,Female,Yes,2,Not Graduate,Yes,3064,104,183,180,1,Rural,Y
LP003886,Female,Yes,2,Not Graduate,No,4038,2091,187,240,1,Urban,Y
LP003887,Female,No,1,Graduate,Yes,6859,776,146,360,1,Semiurban,Y
LP003888,Female,Yes,2,Graduate,Yes,4888,1304,132,180,0,Rural,N
LP003889,Male,No,1,Graduate,No,3437,1048,116,120,1,Semiurban,Y
LP003890,Male,No,1,Graduate,Yes,5467,710,98,360,0,Urban,N
LP003891,Male,No,1,Not Graduate,No,2295,1492,105,240,1,Urban,Y
LP003892,Female,Yes,1,Graduate,Yes,5862,1284,72,120,1,Rural,Y
LP003893,Female,Yes,0,Not Graduate,No,5317,1128,136,360,0,Semiurban,N
LP003894,Male,Yes,1,Graduate,Yes,3884,771,55,120,1,Rural,Y
LP003895,Male,Yes,3+,Graduate,Yes,2822,1819,149,360,1,Urban,Y
LP003896,Female,No,2,Not Graduate,No,2726,3153,138,180,1,Semiurban,Y
LP003897,Female,Yes,3+,Graduate,Yes,5569,1639,147,360,1,Rural,Y
LP003898,Male,Yes,0,Graduate,Yes,6957,2496,113,180,1,Rural,Y
LP003899,Male,No,3+,Graduate,No,3225,109,293,360,0,Rural,N
LP003900,Female,Yes,2,Graduate,Yes,5416,1657,208,360,1,Urban,Y
LP003901,Male,No,3+,Not Graduate,No,325,402,77,240,1,Rural,Y
LP003902,Male,No,0,Not Graduate,Yes,3330,23,151,120,1,Semiurban,Y
LP003903,Male,No,1,Graduate,Yes,4437,760,109,120,1,Rural,Y
LP003904,Female,No,3+,Graduate,Yes,2680,2691,89,120,1,Urban,Y
LP003905,Female,No,0,Graduate,Yes,2626,2450,72,360,1,Rural,Y
LP003906,Female,No,0,Not Graduate,No,3164,1743,161,360,1,Urban,Y
LP003907,Female,No,2,Not Graduate,Yes,5084,-32,105,360,1,Urban,Y
LP003908,Female,No,2,Not Graduate,No,4125,1303,188,180,0,Semiurban,N
LP003909,Female,Yes,3+,Not Graduate,Yes,23,1801,189,180,1,Semiurban,Y
LP003910,Female,Yes,1,Graduate,Yes,258,1675,208,240,1,Rural,Y
LP003911,Male,Yes,0,Graduate,Yes,3286,-343,97,360,1,Urban,Y
LP003912,Male,Yes,3+,Graduate,Yes,5415,609,163,120,1,Urban,Y
LP003913,Male,No,0,Not Graduate,No,-995,1435,171,120,1,Semiurban,Y
LP003914,Male,Yes,0,Graduate,No,3500,2036,116,240,0,Semiurban,N
LP003915,Male,No,1,Not Graduate,No,3447,-696,101,120,1,Rural,Y
LP003916,Male,Yes,1,Not Graduate,No,7276,1337,220,240,0,Urban,N
LP003917,Male,Yes,3+,Graduate,Yes,3729,1643,151,360,1,Semiurban,Y
LP003918,Female,Yes,1,Graduate,No,5265,2349,171,120,0,Rural,N
LP003919,Female,No,1,Graduate,No,4782,2192,98,360,1,Urban,Y
LP003920,Male,Yes,3+,Not Graduate,Yes,238,2082,79,180,0,Urban,N
LP003921,Male,No,1,Not Graduate,Yes,6036,700,111,120,1,Semiurban,Y
LP003922,Female,No,2,Graduate,Yes,4930,-408,133,180,1,Rural,Y
LP003923,Male,Yes,0,Graduate,Yes,5516,1106,86,120,0,Semiurban,N
LP003924,Male,Yes,0,Not Graduate,No,12352,2501,139,360,1,Rural,Y
LP003925,Female,Yes,0,Graduate,No,331,2893,55,240,1,Urban,Y
LP003926,Male,No,0,Not Graduate,Yes,7949,2210,83,360,1,Rural,Y
LP003927,Female,Yes,3+,Not Graduate,Yes,3925,1929,173,360,0,Rural,N
LP003928,Male,No,0,Graduate,Yes,5074,1879,170,360,1,Rural,Y
LP003929,Female,No,0,Graduate,No,4408,943,120,120,1,Rural,Y
LP003930,Female,Yes,0,Graduate,No,3651,1369,89,240,1,Rural,Y
LP003931,Female,Yes,0,Graduate,Yes,3360,3169,88,180,1,Semiurban,Y
LP003932,Male,No,2,Not Graduate,Yes,5159,557,121,360,0,Rural,N
LP003933,Female,No,0,Not Graduate,No,1465,3114,172,120,1,Rural,Y
LP003934,Male,No,2,Not Graduate,Yes,6001,1177,186,180,1,Urban,Y
LP003935,Male,Yes,3+,Graduate,Yes,3667,2825,115,360,0,Rural,N
LP003936,Male,No,1,Not Graduate,No,2239,93,82,180,1,Urban,Y
LP003937,Male,Yes,0,Graduate,Yes,3599,2085,153,360,1,Semiurban,Y
LP003938,Female,No,1,Graduate,No,7014,763,98,180,1,Semiurban,Y
LP003939,Female,No,1,Graduate,Yes,3429,84,114,180,1,Rural,Y
LP003940,Male,Yes,3+,Graduate,Yes,5216,1718,206,240,1,Semiurban,Y
LP003941,Male,No,1,Graduate,No,3038,2509,181,240,1,Rural,Y
LP003942,Female,Yes,2,Graduate,No,6015,655,147,360,1,Semiurban,Y
LP003943,Male,Yes,1,Not Graduate,Yes,5871,0,76,120,1,Rural,Y
LP003944,Female,No,1,Graduate,No,8197,1408,150,240,1,Rural,Y
LP003945,Male,Yes,1,Not Graduate,Yes,4148,1412,193,180,1,Urban,Y
LP003946,Male,Yes,0,Not Graduate,Yes,5837,2048,121,240,1,Urban,Y
LP003947,Female,No,0,Graduate,No,4696,2449,207,240,1,Urban,Y
LP003948,Male,Yes,2,Graduate,Yes,7091,1440,204,360,1,Urban,Y
LP003949,Female,Yes,2,Graduate,Yes,3062,3355,223,240,1,Rural,Y
LP003950,Male,Yes,0,Not Graduate,No,5990,1724,155,240,1,Semiurban,Y
LP003951,Male,No,2,Graduate,No,4110,1153,169,180,1,Rural,Y
LP003952,Male,Yes,0,Not Graduate,Yes,4371,-111,210,240,1,Urban,Y
LP003953,Female,No,3+,Graduate,No,4683,1237,162,180,1,Urban,Y
LP003954,Male,No,1,Graduate,No,5004,1163,114,240,1,Semiurban,Y
LP003955,Male,Yes,1,Not Graduate,No,4267,2460,117,240,1,Urban,Y
LP003956,Male,Yes,2,Not Graduate,No,4929,1962,151,120,0,Rural,N
LP003957,Male,Yes,0,Graduate,Yes,7656,320,75,240,0,Rural,N
LP003958,Female,No,0,Not Graduate,Yes,6470,1672,132,180,1,Rural,Y
LP003959,Female,Yes,2,Not Graduate,Yes,6238,2171,194,180,1,Rural,Y
LP003960,Male,Yes,0,Not Graduate,No,3588,3028,30,360,1,Rural,Y
LP003961,Female,Yes,3+,Not Graduate,No,2721,2387,216,360,1,Semiurban,Y
LP003962,Male,Yes,1,Not Graduate,No,6410,2260,196,120,1,Rural,Y
LP003963,Male,Yes,2,Graduate,No,6252,1560,117,180,1,Urban,Y
LP003964,Male,No,2,Graduate,No,7445,1888,167,180,1,Urban,Y
LP003965,Female,No,0,Not Graduate,No,3292,2749,140,180,1,Urban,Y
LP003966,Female,Yes,2,Graduate,No,4040,167,201,120,1,Urban,Y
LP003967,Female,Yes,3+,Graduate,Yes,1221,1150,189,180,1,Semiurban,Y
LP003968,Female,Yes,0,Not Graduate,Yes,3715,727,69,360,1,Urban,Y
LP003969,Female,Yes,0,Graduate,No,6493,1879,169,120,1,Semiurban,Y
LP003970,Female,No,0,Not Graduate,No,3567,2730,129,360,1,Urban,Y
LP003971,Female,Yes,0,Not Graduate,No,5780,903,144,360,1,Semiurban,Y
LP003972,Female,No,3+,Graduate,Yes,4118,-890,103,120,1,Semiurban,Y
LP003973,Female,No,0,Not Graduate,Yes,5148,1087,227,240,1,Semiurban,Y
LP003974,Male,Yes,2,Not Graduate,No,2204,2413,192,240,1,Urban,Y
LP003975,Female,No,3+,Not Graduate,No,4670,2037,103,360,1,Semiurban,Y
LP003976,Female,No,1,Not Graduate,Yes,-1482,1928,73,240,0,Rural,N
LP003977,Female,No,1,Not Graduate,Yes,4126,1220,120,180,0,Rural,N
LP003978,Female,No,2,Graduate,Yes,1239,220,161,120,1,Urban,Y
LP003979,Female,Yes,2,Graduate,Yes,6911,2015,152,360,1,Rural,Y
LP003980,Female,Yes,3+,Not Graduate,No,6054,665,202,180,1,Rural,Y
LP003981,Female,No,1,Not Graduate,Yes,5433,3684,179,240,0,Rural,N
LP003982,Female,Yes,1,Graduate,Yes,7542,2070,188,180,1,Urban,Y
LP003983,Female,Yes,1,Not Graduate,No,2602,919,156,240,0,Urban,N
LP003984,Female,Yes,1,Graduate,Yes,7994,888,70,360,1,Rural,Y
LP003985,Female,Yes,1,Not Graduate,Yes,6364,1407,130,180,1,Urban,Y
LP003986,Male,Yes,0,Not Graduate,Yes,4026,1260,193,120,0,Semiurban,N
LP003987,Male,No,2,Not Graduate,No,6771,2616,137,360,1,Rural,Y
LP003988,Female,Yes,0,Not Graduate,Yes,2287,1686,165,180,1,Urban,Y
LP003989,Female,Yes,1,Not Graduate,No,2850,768,124,180,1,Urban,Y
LP003990,Male,Yes,3+,Not Graduate,No,3282,3390,88,240,1,Rural,Y
